eclipse-jdtcore\src\core\CorrectionEngine.java	191	208	eclipse-jdtcore\src\core\CorrectionEngine.java	222	239	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3440	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3528	3543	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3545	3559	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4475	4489	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4491	4505	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3495	3512	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3369	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4388	4405	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4134	4146	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4170	4182	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4206	4218	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4223	4235	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3513	3526	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4371	4384	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3384	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4460	4473	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4292	4308	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4312	4328	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4332	4348	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3370	3386	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4352	4368	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3381	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4210	4219	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3381	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4227	4236	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4138	4149	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4141	4152	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4144	4155	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4147	4158	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4150	4161	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4153	4164	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4156	4166	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4174	4185	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4177	4188	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4180	4191	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4183	4194	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4186	4197	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4189	4200	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3371	3382	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4192	4202	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3528	3543	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3545	3559	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4475	4489	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4491	4505	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3440	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3441	3458	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3459	3476	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3477	3494	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4388	4405	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4406	4423	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4424	4441	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3387	3419	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4442	4473	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4134	4146	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4170	4182	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4206	4218	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4223	4235	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3513	3526	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4371	4384	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3402	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4460	4473	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4292	4308	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4312	4328	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4332	4348	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3388	3404	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4352	4368	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3399	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4210	4219	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3399	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4227	4236	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4138	4149	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4141	4152	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4144	4155	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4147	4158	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4150	4161	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4153	4164	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4156	4166	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4174	4185	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4177	4188	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4180	4191	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4183	4194	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4186	4197	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4189	4200	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3389	3400	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4192	4202	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4134	4146	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4170	4182	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4206	4218	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4223	4235	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3424	3438	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3442	3456	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3460	3474	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3478	3492	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3496	3510	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4292	4306	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4312	4326	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4332	4346	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4352	4366	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4389	4403	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4407	4421	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4425	4439	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3418	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4443	4457	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3419	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4371	4384	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3419	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4476	4489	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3419	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4492	4505	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3419	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3530	3544	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3405	3419	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3546	3560	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3416	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4210	4219	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3416	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4227	4236	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4138	4149	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4141	4152	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4144	4155	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4147	4158	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4150	4161	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4153	4164	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4156	4166	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4174	4185	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4177	4188	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4180	4191	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4183	4194	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4186	4197	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4189	4200	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3406	3417	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4192	4202	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3440	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4442	4459	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3440	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3477	3494	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3458	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4424	4459	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3458	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3459	3494	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3476	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4406	4459	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3476	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3441	3494	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3438	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3528	3543	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3438	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3545	3559	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3438	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4475	4489	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3438	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4491	4505	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3440	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3495	3512	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3423	3494	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4388	4459	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3424	3436	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4134	4146	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3424	3436	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4170	4182	0
eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	3424	3436	eclipse-jdtcore\src\internal\compiler\codegen\CodeStream.java	4206	4218	0
